Offer_Id,Entitlement_Name,Entitlement_Parent_Name,Partial_PDP,Needs_Base_Game,Base_Game_Rows,Bundle,Bundle_rows,Game_Library_Image_Name
Origin.OFR.50.0000920,"2,200 FIFA 16 Points",FIFA 16 Points,/store/fifa/fifa-16/currency,TRUE,262,FALSE,,"2,200 FIFA 16 Points"
Origin.OFR.50.0000921,"4,600 FIFA 16 Points",FIFA 16 Points,/store/fifa/fifa-16/currency,TRUE,262,FALSE,,"4,600 FIFA 16 Points"
Origin.OFR.50.0001024,"12,000 FIFA 16 Points",FIFA 16 Points,/store/fifa/fifa-16/currency,TRUE,262,FALSE,,"12,000 FIFA 16 Points"
Origin.OFR.50.0001057,FIFA 17,FIFA 17,/store/fifa/fifa-17,FALSE,,FALSE,,FIFA 17
Origin.OFR.50.0001322,100 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,100 FIFA 17 Points Pack
Origin.OFR.50.0001324,250 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,250 FIFA 17 Points Pack
Origin.OFR.50.0001325,500 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,500 FIFA 17 Points Pack
Origin.OFR.50.0001326,750 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,750 FIFA 17 Points Pack
Origin.OFR.50.0001327,1050 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,1050 FIFA 17 Points Pack
Origin.OFR.50.0001328,1600 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,1600 FIFA 17 Points Pack
Origin.OFR.50.0001329,2200 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,2200 FIFA 17 Points Pack
Origin.OFR.50.0001330,4600 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,4600 FIFA 17 Points Pack
Origin.OFR.50.0001331,12000 FIFA 17 Points Pack,FIFA 17 Points Pack,/store/fifa/fifa-17/currency,TRUE,272,FALSE,,12000 FIFA 17 Points Pack
Origin.OFR.50.0001971,FIFA 18,FIFA 18,/store/fifa/fifa-18,FALSE,,FALSE,,FIFA 18
Origin.OFR.50.0001997,FIFA 18 Ronaldo Edition,FIFA 18,/store/fifa/fifa-18,FALSE,,FALSE,,FIFA 18 Ronaldo Edition
Origin.OFR.50.0002003,FIFA 18 ICON Edition,FIFA 18,/store/fifa/fifa-18,FALSE,,FALSE,,FIFA 18 ICON Edition
Origin.OFR.50.0002059,"1,050 FIFA 18 Points Pack",FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,"1,050 FIFA 18 Points Pack"
Origin.OFR.50.0002060,"1,600 FIFA 18 Points Pack",FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,"1,600 FIFA 18 Points Pack"
Origin.OFR.50.0002061,"2,200 FIFA 18 Points Pack",FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,"2,200 FIFA 18 Points Pack"
Origin.OFR.50.0002062,"4,600 FIFA 18 Points Pack",FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,"4,600 FIFA 18 Points Pack"
Origin.OFR.50.0002063,"12,000 FIFA 18 Points Pack",FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,"12,000 FIFA 18 Points Pack"
Origin.OFR.50.0002055,100 FIFA 18 Points Pack,FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,100 FIFA 18 Points Pack
Origin.OFR.50.0002056,250 FIFA 18 Points Pack,FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,250 FIFA 18 Points Pack
Origin.OFR.50.0002057,500 FIFA 18 Points Pack,FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,500 FIFA 18 Points Pack
Origin.OFR.50.0002058,750 FIFA 18 Points Pack,FIFA 18 Points Pack,/store/fifa/fifa-18/currency,TRUE,282,FALSE,,750 FIFA 18 Points Pack
Origin.OFR.50.0002557,FINAL FANTASY XV WINDOWS EDITION ,FINAL FANTASY XV WINDOWS EDITION ,/store/final-fantasy/final-fantasy-xv,FALSE,,FALSE,,FINAL FANTASY XV WINDOWS EDITION
Origin.OFR.50.0001686,For Honor™ Standard Edition,For Honor,/store/for-honor/for-honor,FALSE,,FALSE,,For Honor™ Standard Edition
Origin.OFR.50.0001696,For Honor™ Deluxe Edition,For Honor,/store/for-honor/for-honor,FALSE,,FALSE,,For Honor™ Deluxe Edition
Origin.OFR.50.0001706,For Honor™ Gold Edition,For Honor,/store/for-honor/for-honor,FALSE,,FALSE,,For Honor™ Gold Edition
Origin.OFR.50.0001951,For Honor™ Season Pass,For Honor™ Season Pass,/store/for-honor/for-honor/expansion/for-honor-season-pass,TRUE,295,FALSE,,For Honor™ Season Pass
OFB-EAST:56821,F1 2012™,F1 2012™,/store/formula-one/f1-2012,FALSE,,FALSE,,F1 2012™
OFB-EAST:57531,F1 RACE STARS,F1 RACE STARS,/store/formula-one/f-race-stars,FALSE,,FALSE,,F1 RACE STARS
Origin.OFR.50.0001935,Furi,Furi,/store/furi/furi,FALSE,,FALSE,,Furi
OFB-EAST:49030,Game of Thrones,Game of Thrones,/store/game-of-thrones/game-of-thrones,FALSE,,FALSE,,Game of Thrones
Origin.OFR.50.0002253,GHOST 1.0,GHOST 1.0,/store/ghost-1-0/ghost-1-0,FALSE,,FALSE,,GHOST 1.0
OFB-EAST:59316,Giana Sisters: Twisted Dreams,Giana Sisters: Twisted Dreams,/store/giana-sisters/giana-sisters-twisted-dreams,FALSE,,FALSE,,Giana Sisters: Twisted Dreams
Origin.OFR.50.0002048,Hacknet,Hacknet,/store/hacknet/hacknet,FALSE,,FALSE,,Hacknet
Origin.OFR.50.0002132,Hacknet Complete Edition,Hacknet,/store/hacknet/hacknet,FALSE,,FALSE,,Hacknet Complete Edition
Origin.OFR.50.0002133,Hacknet Ultimate Edition,Hacknet,/store/hacknet/hacknet,FALSE,,FALSE,,Hacknet Ultimate Edition
Origin.OFR.50.0002134,Hacknet Labyrinths,Hacknet Labyrinths,/store/hacknet/hacknet/expansion/hacknet-labyrinths,TRUE,305,FALSE,,Hacknet Labyrinths
Origin.OFR.50.0002135,Hacknet Labyrinths - Soundtrack ,Hacknet Labyrinths - Soundtrack ,/store/hacknet/hacknet/addon/hacknet-labyrinths--soundtrack-,TRUE,305,FALSE,,Hacknet Labyrinths - Soundtrack
Origin.OFR.50.0002290,Hello Neighbor,Hello Neighbor,/store/hello-neighbor/hello-neighbor,FALSE,,FALSE,,Hello Neighbor
OFB-EAST:109552143,Insaniquarium™,Insaniquarium™,/store/insaniquarium/insaniquarium,FALSE,,FALSE,,Insaniquarium™
Origin.OFR.50.0001942,INSIDE + LIMBO,INSIDE,/store/inside/inside,FALSE,,FALSE,,INSIDE + LIMBO
Origin.OFR.50.0001941,INSIDE,INSIDE,/store/inside/inside,FALSE,,FALSE,,INSIDE
OFB-EAST:1000017,Jade Empire™: Special Edition,Jade Empire™: Special Edition,/store/jade-empire/jade-empire,FALSE,,FALSE,,Jade Empire™: Special Edition
DR:232511600,Kingdoms of Amalur: Reckoning™,Kingdoms of Amalur: Reckoning™,/store/kingdoms-of-amalur-reckoning/kingdoms-of-amalur-reckoning,FALSE,,FALSE,,Kingdoms of Amalur: Reckoning™
DR:244122500,Kingdoms of Amalur: Reckoning™ - Weapons & Armor Bundle Downloadable Content,Kingdoms of Amalur: Reckoning™ - Weapons & Armor Bundle Downloadable Content,/store/kingdoms-of-amalur-reckoning/kingdoms-of-amalur-reckoning/addon/kingdoms-of-amalur-reckoning--weapons--armor-bundle-downloadable-content,TRUE,315,FALSE,,Kingdoms of Amalur: Reckoning™ - Weapons & Armor Bundle Downloadable Content
OFB-EAST:45293,Kingdoms of Amalur: Reckoning™ - The Legend of Dead Kel™,Kingdoms of Amalur: Reckoning™ - The Legend of Dead Kel™,/store/kingdoms-of-amalur-reckoning/kingdoms-of-amalur-reckoning/addon/kingdoms-of-amalur-reckoning--the-legend-of-dead-kel,TRUE,315,FALSE,,Kingdoms of Amalur: Reckoning™ - The Legend of Dead Kel™
OFB-EAST:45294,Kingdoms of Amalur: Reckoning™ - Teeth of Naros,Kingdoms of Amalur: Reckoning™ - Teeth of Naros,/store/kingdoms-of-amalur-reckoning/kingdoms-of-amalur-reckoning/addon/kingdoms-of-amalur-reckoning--teeth-of-naros,TRUE,315,FALSE,,Kingdoms of Amalur: Reckoning™ - Teeth of Naros
OFB-EAST:49460,Lands of Lore™: The Throne of Chaos,Lands of Lore™: The Throne of Chaos,/store/lands-of-lore/lands-of-lore-the-throne-of-chaos,FALSE,,FALSE,,Lands of Lore™: The Throne of Chaos
OFB-EAST:49461,Lands of Lore™ Guardians of Destiny,Lands of Lore™ Guardians of Destiny,/store/lands-of-lore/lands-of-lore-guardians-of-destiny,FALSE,,FALSE,,Lands of Lore™ Guardians of Destiny
OFB-EAST:49462,Lands of Lore™ III,Lands of Lore™ III,/store/lands-of-lore/lands-of-lore-iii,FALSE,,FALSE,,Lands of Lore™ III
Origin.OFR.50.0001861,LEGO® Batman 2 DC Super Heroes™,LEGO® Batman 2 DC Super Heroes™,/store/lego/lego-batman-dc-superheroes,FALSE,,FALSE,,LEGO® Batman 2 DC Super Heroes™
Origin.OFR.50.0002381,LEGO® Batman (PC),LEGO® Batman (PC),/store/lego/lego-batman,FALSE,,FALSE,,LEGO® Batman (PC)
OFB-EAST:109545708,LEGO® Batman (MAC),LEGO® Batman (PC),/store/lego/lego-batman,FALSE,,FALSE,,LEGO® Batman (MAC)
OFB-EAST:109545709,LEGO Harry Potter: Years 1-4 (MAC),LEGO Harry Potter: Years 1-4 (MAC),/store/lego/lego-harry-potter-years-1-4,FALSE,,FALSE,,LEGO Harry Potter: Years 1-4 (MAC)
OFB-EAST:109545710,LEGO Harry Potter: Years 5-7 (MAC),LEGO Harry Potter: Years 5-7 (MAC),/store/lego/lego-harry-potter-years-5-7,FALSE,,FALSE,,LEGO Harry Potter: Years 5-7 (MAC)
OFB-EAST:109545712,LEGO Star Wars III: The Clone Wars (MAC),LEGO Star Wars III: The Clone Wars (MAC),/store/lego/lego-star-wars-iii-the-clone-wars,FALSE,,FALSE,,LEGO Star Wars III: The Clone Wars (MAC)
Origin.OFR.50.0002387,LEGO® Batman™3: Beyond Gotham,LEGO® Batman™3: Beyond Gotham,/store/lego/lego-batman-3-beyond-gotham,FALSE,,FALSE,,LEGO® Batman™3: Beyond Gotham
Origin.OFR.50.0002388,The LEGO® Movie Videogame,The LEGO® Movie Videogame,/store/lego/the-lego-movie-videogame,FALSE,,FALSE,,The LEGO® Movie Videogame
Origin.OFR.50.0002390,LEGO® Marvel™ Super Heroes,LEGO® Marvel™ Super Heroes,/store/lego/lego-marvel-superheroes,FALSE,,FALSE,,LEGO® Marvel™ Super Heroes
Origin.OFR.50.0001943,LIMBO,LIMBO,/store/limbo/limbo,FALSE,,FALSE,,LIMBO
Origin.OFR.50.0002252,Lost Castle,Lost Castle,/store/lost-castle/lost-castle,FALSE,,FALSE,,Lost Castle
Origin.OFR.50.0002275,Mad Games Tycoon,Mad Games Tycoon,/store/mad-games-tycoon/mad-games-tycoon,FALSE,,FALSE,,Mad Games Tycoon
DR:231813100,Magic Carpet™,Magic Carpet™,/store/magic-carpet/magic-carpet,FALSE,,FALSE,,Magic Carpet™
OFB-EAST:55465,Mass Effect™,Mass Effect™,/store/mass-effect/mass-effect,FALSE,,FALSE,,Mass Effect™
Origin.OFR.50.0001377,Mass Effect™ 2 Digital Deluxe Edition,Mass Effect™ 2,/store/mass-effect/mass-effect-2,FALSE,,FALSE,,Mass Effect™ 2 Digital Deluxe Edition
OFB-EAST:56694,Mass Effect™ 2,Mass Effect™ 2,/store/mass-effect/mass-effect-2,FALSE,,FALSE,,Mass Effect™ 2
Origin.OFR.50.0002447,Mass Effect™ 2 DLC Bundle,Mass Effect™ 2 DLC Bundle,/store/mass-effect/mass-effect-2/addon/mass-effect-2-dlc-bundle,TRUE,336,FALSE,,Mass Effect™ 2 DLC Bundle
DR:229644400,Mass Effect™ 3,Mass Effect™ 3,/store/mass-effect/mass-effect-3,FALSE,,FALSE,,Mass Effect™ 3
DR:230773600,Mass Effect™ 3 N7 Digital Deluxe Edition,Mass Effect™ 3,/store/mass-effect/mass-effect-3,FALSE,,FALSE,,Mass Effect™ 3 N7 Digital Deluxe Edition
OFB-EAST:52002,The Final Hours Of Mass Effect™ 3,The Final Hours Of Mass Effect™ 3,/store/mass-effect/mass-effect-3/addon/the-final-hours-of-mass-effect-3,TRUE,339,FALSE,,The Final Hours Of Mass Effect™ 3
OFB-MASS:51074,Extended Cut,Extended Cut,/store/mass-effect/mass-effect-3/addon/extended-cut,TRUE,339,FALSE,,Extended Cut
OFB-EAST:58735,Mass Effect™ 3 Digital Deluxe Edition Upgrade,Mass Effect™ 3 Digital Deluxe Edition Upgrade,/store/mass-effect/mass-effect-3/addon/mass-effect-3-digital-deluxe-edition-upgrade,TRUE,339,FALSE,,Mass Effect™ 3 Digital Deluxe Edition Upgrade
Origin.OFR.50.0002448,Mass Effect™ 3 DLC Bundle,Mass Effect™ 3 DLC Bundle,/store/mass-effect/mass-effect-3/addon/mass-effect-3-dlc-bundle,TRUE,339,FALSE,,Mass Effect™ 3 DLC Bundle
DR:257846700,Mass Effect™ Trilogy,Mass Effect™ Trilogy,/store/mass-effect/mass-effect-trilogy,FALSE,,TRUE,"335,337,339",Mass Effect™ Trilogy
Origin.OFR.50.0001536,Mass Effect™: Andromeda,Mass Effect™: Andromeda,/store/mass-effect/mass-effect-andromeda,FALSE,,FALSE,,Mass Effect™: Andromeda
Origin.OFR.50.0001646,Mass Effect™: Andromeda Deluxe Edition,Mass Effect™: Andromeda,/store/mass-effect/mass-effect-andromeda,FALSE,,FALSE,,Mass Effect™: Andromeda Deluxe Edition
Origin.OFR.50.0001261,5750 Mass Effect™: Andromeda Points,Mass Effect Andromeda Points,/store/mass-effect/mass-effect-andromeda/currency,TRUE,346,FALSE,,5750 Mass Effect™: Andromeda Points
Origin.OFR.50.0001262,3250 Mass Effect™: Andromeda Points,Mass Effect Andromeda Points,/store/mass-effect/mass-effect-andromeda/currency,TRUE,346,FALSE,,3250 Mass Effect™: Andromeda Points
Origin.OFR.50.0001263,500 Mass Effect™: Andromeda Points,Mass Effect Andromeda Points,/store/mass-effect/mass-effect-andromeda/currency,TRUE,346,FALSE,,500 Mass Effect™: Andromeda Points
Origin.OFR.50.0001264,1050 Mass Effect™: Andromeda Points,Mass Effect Andromeda Points,/store/mass-effect/mass-effect-andromeda/currency,TRUE,346,FALSE,,1050 Mass Effect™: Andromeda Points
Origin.OFR.50.0001265,2150 Mass Effect™: Andromeda Points,Mass Effect Andromeda Points,/store/mass-effect/mass-effect-andromeda/currency,TRUE,346,FALSE,,2150 Mass Effect™: Andromeda Points
Origin.OFR.50.0001911,12000 Mass Effect™: Andromeda Points,Mass Effect Andromeda Points,/store/mass-effect/mass-effect-andromeda/currency,TRUE,346,FALSE,,12000 Mass Effect™: Andromeda Points
Origin.OFR.50.0001773,Mass Effect™: Andromeda Deluxe Upgrade,Mass Effect™: Andromeda Deluxe Upgrade,/store/mass-effect/mass-effect-andromeda/addon/mass-effect-andromeda-deluxe-upgrade,TRUE,346,FALSE,,Mass Effect™: Andromeda Deluxe Upgrade
Origin.OFR.50.0002305,Mass Effect™: Andromeda Krogan Vanguard Multiplayer Recruit Pack,Mass Effect™: Andromeda Krogan Vanguard Multiplayer Recruit Pack,/store/mass-effect/mass-effect-andromeda/addon/mass-effect-andromeda-krogan-vanguard-multiplayer-recruit-pack,TRUE,346,FALSE,,Mass Effect™: Andromeda Krogan Vanguard Multiplayer Recruit Pack
Origin.OFR.50.0002306,Mass Effect™: Andromeda Salarian Infiltrator Multiplayer Recruit Pack,Mass Effect™: Andromeda Salarian Infiltrator Multiplayer Recruit Pack,/store/mass-effect/mass-effect-andromeda/addon/mass-effect-andromeda-salarian-infiltrator-multiplayer-recruit-pack,TRUE,346,FALSE,,Mass Effect™: Andromeda Salarian Infiltrator Multiplayer Recruit Pack
Origin.OFR.50.0002307,Mass Effect™: Andromeda Turian Soldier Multiplayer Recruit Pack,Mass Effect™: Andromeda Turian Soldier Multiplayer Recruit Pack,/store/mass-effect/mass-effect-andromeda/addon/mass-effect-andromeda-turian-soldier-multiplayer-recruit-pack,TRUE,346,FALSE,,Mass Effect™: Andromeda Turian Soldier Multiplayer Recruit Pack
Origin.OFR.50.0002288,Mass Effect™: Andromeda Asari Adept Multiplayer Recruit Pack,Mass Effect™: Andromeda Asari Adept Multiplayer Recruit Pack,/store/mass-effect/mass-effect-andromeda/addon/mass-effect-andromeda-asari-adept-multiplayer-recruit-pack,TRUE,346,FALSE,,Mass Effect™: Andromeda Asari Adept Multiplayer Recruit Pack
Origin.OFR.50.0000369,Medal of Honor Allied Assault™ War Chest,Medal of Honor Allied Assault™ War Chest,/store/medal-of-honor/medal-of-honor-allied-assault,FALSE,,FALSE,,Medal of Honor: Allied Assault™
Origin.OFR.50.0000357,Medal of Honor™ Pacific Assault,Medal of Honor™ Pacific Assault,/store/medal-of-honor/medal-of-honor-pacific-assault,FALSE,,FALSE,,Medal of Honor™ Pacific Assault
DR:77034400,Medal of Honor Airborne™,Medal of Honor Airborne™,/store/medal-of-honor/medal-of-honor-airborne,FALSE,,FALSE,,Medal of Honor Airborne™
DR:215617400,Medal of Honor™,Medal of Honor™,/store/medal-of-honor/medal-of-honor,FALSE,,FALSE,,Medal of Honor™
DR:220275900,Medal of Honor™ Hot Zone Map Pack,Medal of Honor™ Hot Zone Map Pack,/store/medal-of-honor/medal-of-honor/addon/medal-of-honor-hot-zone-map-pack,TRUE,,FALSE,,Medal of Honor™ Hot Zone Map Pack
OFB-EAST:46113,Medal of Honor™ Warfighter,Medal of Honor™ Warfighter,/store/medal-of-honor/medal-of-honor-warfighter,FALSE,,FALSE,,Medal of Honor™ Warfighter
OFB-EAST:50884,Medal of Honor™ Warfighter Digital Deluxe,Medal of Honor™ Warfighter,/store/medal-of-honor/medal-of-honor-warfighter,FALSE,,FALSE,,Medal of Honor™ Warfighter Digital Deluxe
OFB-EAST:55302,Medal of Honor™ Warfighter Assaulter Shortcut Pack,Medal of Honor™ Warfighter Assaulter Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-assaulter-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Assaulter Shortcut Pack
OFB-EAST:55304,Medal of Honor™ Warfighter Sniper Shortcut Pack,Medal of Honor™ Warfighter Sniper Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-sniper-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Sniper Shortcut Pack
OFB-EAST:55308,Medal of Honor™ Warfighter Spec Ops Shortcut Pack,Medal of Honor™ Warfighter Spec Ops Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-spec-ops-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Spec Ops Shortcut Pack
OFB-EAST:55310,Medal of Honor™ Warfighter Demolitions Shortcut Pack,Medal of Honor™ Warfighter Demolitions Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-demolitions-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Demolitions Shortcut Pack
OFB-EAST:55314,Medal of Honor™ Warfighter Point Man Shortcut Pack,Medal of Honor™ Warfighter Point Man Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-point-man-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Point Man Shortcut Pack
OFB-EAST:55316,Medal of Honor™ Warfighter Heavy Gunner Shortcut Pack,Medal of Honor™ Warfighter Heavy Gunner Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-heavy-gunner-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Heavy Gunner Shortcut Pack
OFB-EAST:55318,Medal of Honor™ Warfighter Global Warfighter Shortcut Pack,Medal of Honor™ Warfighter Global Warfighter Shortcut Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-global-warfighter-shortcut-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter Global Warfighter Shortcut Pack
OFB-EAST:56699,Medal of Honor™ Warfighter The Hunt Map Pack,Medal of Honor™ Warfighter The Hunt Map Pack,/store/medal-of-honor/medal-of-honor-warfighter/addon/medal-of-honor-warfighter-the-hunt-map-pack,TRUE,364,FALSE,,Medal of Honor™ Warfighter The Hunt Map Pack
DR:105730600,Mercenaries 2: World in Flames™,Mercenaries 2: World in Flames™,/store/mercenaries/mercenaries-world-in-flames,FALSE,,FALSE,,Mercenaries 2: World in Flames™
Origin.OFR.50.0000413,METAL GEAR RISING: REVENGEANCE,METAL GEAR RISING: REVENGEANCE,/store/metal-gear/metal-gear-rising-revengeance,FALSE,,FALSE,,METAL GEAR RISING: REVENGEANCE
Origin.OFR.50.0002351,Metro Last Light Redux,Metro Last Light Redux,/store/metro/metro-last-light-redux,FALSE,,FALSE,,Metro Last Light Redux
Origin.OFR.50.0002350,Metro 2033 Redux ,Metro 2033 Redux ,/store/metro/metro-2033-redux,FALSE,,FALSE,,Metro 2033 Redux
Origin.OFR.50.0001613,Mini Metro,Mini Metro,/store/mini-metro/mini-metro,FALSE,,FALSE,,Mini Metro
Origin.OFR.50.0001843,Mirror's Edge (2009),Mirror's Edge (2009),/store/mirrors-edge/mirrors-edge,FALSE,,FALSE,,Mirror's Edge
Origin.OFR.50.0001000,Mirror's Edge™ Catalyst,Mirror's Edge™ Catalyst,/store/mirrors-edge/mirrors-edge-catalyst,FALSE,,FALSE,,Mirror's Edge™ Catalyst
Origin.OFR.50.0001306,Mirror's Edge™ Catalyst Runner Kit Bundle,Mirror's Edge™ Catalyst Runner Kit Bundle,/store/mirrors-edge/mirrors-edge-catalyst/addon/mirrors-edge-catalyst-runner-kit-bundle,TRUE,380,FALSE,,Mirror's Edge™ Catalyst Runner Kit Bundle
DR:106479500,MySims™,MySims™,/store/mysims/mysims,FALSE,,FALSE,,MySims™
OFB-EAST:109550794,Mystery P.I.™ - The Curious Case of Counterfeit Cove,Mystery P.I.™ - The Curious Case of Counterfeit Cove,/store/mystery-pi/mystery-p-i-the-curious-case-of-counterfeit-cove,FALSE,,FALSE,,Mystery P.I.™ - The Curious Case of Counterfeit Cove
OFB-EAST:109552144,Mystery P.I.™ – Lost in Los Angeles ,Mystery P.I.™ – Lost in Los Angeles ,/store/mystery-pi/mystery-p-i-lost-in-los-angeles,FALSE,,FALSE,,Mystery P.I.™ – Lost in Los Angeles
OFB-EAST:109552145,Mystery P.I.™ – Stolen in San Francisco,Mystery P.I.™ – Stolen in San Francisco,/store/mystery-pi/mystery-p-i-stolen-in-san-francisco,FALSE,,FALSE,,Mystery P.I.™ – Stolen in San Francisco
OFB-EAST:109552146,Mystery P.I.™ – The London Caper,Mystery P.I.™ – The London Caper,/store/mystery-pi/mystery-p-i-the-london-caper,FALSE,,FALSE,,Mystery P.I.™ – The London Caper
OFB-EAST:109552147,Mystery P.I.™ - The Lottery Ticket,Mystery P.I.™ - The Lottery Ticket,/store/mystery-pi/mystery-p-i-the-lottery-ticket,FALSE,,FALSE,,Mystery P.I.™ - The Lottery Ticket
OFB-EAST:109552148,Mystery P.I.™ - The New York Fortune,Mystery P.I.™ - The New York Fortune,/store/mystery-pi/mystery-p-i-the-new-york-fortune,FALSE,,FALSE,,Mystery P.I.™ - The New York Fortune
OFB-EAST:109552149,Mystery P.I.™ – The Vegas Heist ,Mystery P.I.™ – The Vegas Heist ,/store/mystery-pi/mystery-p-i-the-vegas-heist,FALSE,,FALSE,,Mystery P.I.™ – The Vegas Heist
DR:105868200,Need for Speed™ Undercover,Need for Speed™ Undercover,/store/need-for-speed/need-for-speed-undercover,FALSE,,FALSE,,Need for Speed™ Undercover
OFB-EAST:60946,Need for Speed™ SHIFT,Need for Speed™ SHIFT,/store/need-for-speed/need-for-speed-shift,FALSE,,FALSE,,Need for Speed™ SHIFT
OFB-EAST:109548954,Need for Speed™ Hot Pursuit,Need for Speed™ Hot Pursuit,/store/need-for-speed/need-for-speed-hot-pursuit,FALSE,,FALSE,,Need for Speed™ Hot Pursuit
OFB-EAST:60957,SHIFT 2 UNLEASHED™,SHIFT 2 UNLEASHED™,/store/need-for-speed/shift-2-unleashed,FALSE,,FALSE,,SHIFT 2 UNLEASHED™
DR:231088400,Need for Speed™ The Run,Need for Speed™ The Run,/store/need-for-speed/need-for-speed-the-run,FALSE,,FALSE,,Need for Speed™ The Run
OFB-EAST:46851,Need for Speed™ Most Wanted,Need for Speed™ Most Wanted,/store/need-for-speed/need-for-speed-most-wanted,FALSE,,FALSE,,Need for Speed™ Most Wanted
OFB-EAST:109548103,Need for Speed™ Most Wanted NFS Heroes Pack,Need for Speed™ Most Wanted NFS Heroes Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-nfs-heroes-pack,TRUE,395,FALSE,,Need for Speed™ Most Wanted NFS Heroes Pack
OFB-EAST:109548104,Need for Speed™ Most Wanted Movie Legends Pack,Need for Speed™ Most Wanted Movie Legends Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-movie-legends-pack,TRUE,395,FALSE,,Need for Speed™ Most Wanted Movie Legends Pack
OFB-EAST:109548106,Premium Timesavers Pack,Premium Timesavers Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/premium-timesavers-pack,TRUE,395,FALSE,,Premium Timesavers Pack
OFB-EAST:109548130,Multiplayer Booster Pack,Multiplayer Booster Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/multiplayer-booster-pack,TRUE,395,FALSE,,Multiplayer Booster Pack
OFB-EAST:109548131,Need for Speed™ Most Wanted Terminal Velocity Pack,Need for Speed™ Most Wanted Terminal Velocity Pack,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-terminal-velocity-pack,TRUE,395,FALSE,,Need for Speed™ Most Wanted Terminal Velocity Pack
OFB-EAST:109548132,Need for Speed™ Most Wanted Mod Unlock 1 ,Need for Speed™ Most Wanted Mod Unlock 1 ,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-mod-unlock-1-,TRUE,395,FALSE,,Need for Speed™ Most Wanted Mod Unlock 1
OFB-EAST:109548133,Need for Speed™ Most Wanted Mod Unlock 2,Need for Speed™ Most Wanted Mod Unlock 2,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-mod-unlock-2,TRUE,395,FALSE,,Need for Speed™ Most Wanted Mod Unlock 2
OFB-EAST:109548134,Need for Speed™ Most Wanted Mod Unlock 3 ,Need for Speed™ Most Wanted Mod Unlock 3 ,/store/need-for-speed/need-for-speed-most-wanted/addon/need-for-speed-most-wanted-mod-unlock-3-,TRUE,395,FALSE,,Need for Speed™ Most Wanted Mod Unlock 3
